Year,Month,FullDate,SP500Index,CPIMonthly,MonthlyDiv,Earnings,Inflation Rate,CPIIndex,SP500+DivMonthly,TotalMonthlyReturn,10-YearTreasury
1987,1,Jan-31-1987,274.080000,0.006300,0.693333,14.690000,0.006000,8.920000,18654.460000,0.134630,0.070800
1987,2,Feb-28-1987,284.200000,0.003600,0.693333,14.890000,0.004000,8.950000,19390.440000,0.039453,0.072500
1987,3,Mar-31-1987,291.700000,0.004500,0.693333,15.100000,0.004000,8.990000,19949.450000,0.028829,0.072500
1987,4,Apr-30-1987,288.360000,0.005400,0.705000,14.870000,0.005000,9.040000,19769.240000,-0.009033,0.080200
1987,5,May-31-1987,290.100000,0.003500,0.705000,14.650000,0.004000,9.070000,19936.870000,0.008479,0.086100
1987,6,Jun-30-1987,304.000000,0.003500,0.705000,14.420000,0.004000,9.110000,20940.580000,0.050345,0.084000
1987,7,Jul-31-1987,318.660000,0.002600,0.717778,14.900000,0.003000,9.130000,21999.860000,0.050585,0.084500
1987,8,Aug-31-1987,329.800000,0.005300,0.717778,15.380000,0.005000,9.180000,22818.500000,0.037211,0.087600
1987,9,Sep-30-1987,321.830000,0.005200,0.717778,15.860000,0.005000,9.230000,22316.730000,-0.021990,0.094200
1987,10,Oct-31-1987,251.790000,0.002600,0.730000,16.410000,0.003000,9.250000,17510.550000,-0.215362,0.095200
1987,11,Nov-30-1987,230.300000,0.000900,0.730000,16.950000,0.001000,9.260000,16066.810000,-0.082450,0.088600
1987,12,Dec-31-1987,247.080000,0.000000,0.730000,17.500000,0.000000,9.260000,17288.390000,0.076031,0.089900
1988,1,Jan-31-1988,257.070000,0.002600,0.741944,17.860000,0.003000,9.280000,18039.320000,0.043435,0.086700
1988,2,Feb-29-1988,267.820000,0.002600,0.741944,18.230000,0.003000,9.310000,18845.740000,0.044704,0.082100
1988,3,Mar-31-1988,258.890000,0.004300,0.741944,18.590000,0.004000,9.350000,18269.570000,-0.030573,0.083700
1988,4,Apr-30-1988,261.330000,0.005200,0.761389,19.620000,0.005000,9.400000,18495.480000,0.012366,0.087200
1988,5,May-31-1988,262.160000,0.003400,0.761389,20.640000,0.003000,9.430000,18608.110000,0.006090,0.090900
1988,6,Jun-30-1988,273.500000,0.004300,0.761389,21.670000,0.004000,9.470000,19467.070000,0.046160,0.089200
1988,7,Jul-31-1988,272.020000,0.004200,0.781944,22.020000,0.004000,9.510000,19417.380000,-0.002552,0.090600
1988,8,Aug-31-1988,261.520000,0.004200,0.781944,22.380000,0.004000,9.550000,18723.690000,-0.035726,0.092600
1988,9,Sep-30-1988,271.910000,0.006700,0.781944,22.730000,0.007000,9.610000,19523.550000,0.042719,0.089800
1988,10,Oct-31-1988,278.970000,0.003300,0.803889,23.070000,0.003000,9.640000,20088.190000,0.028921,0.088000
1988,11,Nov-30-1988,273.700000,0.000800,0.803889,23.420000,0.001000,9.650000,19766.590000,-0.016009,0.089600
1988,12,Dec-31-1988,277.720000,0.001700,0.803889,23.750000,0.002000,9.670000,20114.970000,0.017625,0.091100
1989,1,Jan-31-1989,297.470000,0.005000,0.825556,24.160000,0.005000,9.720000,21605.240000,0.074087,0.090900
1989,2,Feb-28-1989,288.860000,0.004100,0.825556,24.560000,0.004000,9.760000,21039.850000,-0.026169,0.091700
1989,3,Mar-31-1989,294.870000,0.005800,0.825556,24.960000,0.006000,9.810000,21537.740000,0.023664,0.093600
1989,4,Apr-30-1989,309.640000,0.006500,0.851389,25.050000,0.007000,9.880000,22678.750000,0.052977,0.091800
1989,5,May-31-1989,320.520000,0.005700,0.851389,25.130000,0.006000,9.930000,23537.980000,0.037887,0.088600
1989,6,Jun-30-1989,317.980000,0.002400,0.851389,25.220000,0.002000,9.960000,23413.980000,-0.005268,0.082800
1989,7,Jul-31-1989,346.080000,0.002400,0.880556,24.710000,0.002000,9.980000,25547.920000,0.091139,0.080200
1989,8,Aug-31-1989,351.450000,0.001600,0.880556,24.200000,0.002000,10.000000,26009.340000,0.018061,0.081100
1989,9,Sep-30-1989,349.150000,0.003200,0.880556,23.690000,0.003000,10.030000,25904.290000,-0.004039,0.081900
1989,10,Oct-31-1989,340.360000,0.004800,0.910556,23.430000,0.005000,10.080000,25319.690000,-0.022568,0.080100
1989,11,Nov-30-1989,345.990000,0.002400,0.910556,23.160000,0.002000,10.100000,25806.250000,0.019217,0.078700
1989,12,Dec-31-1989,353.400000,0.001600,0.910556,22.870000,0.002000,10.120000,26426.860000,0.024049,0.078400
1990,1,Jan-31-1990,329.080000,0.010300,0.935833,22.490000,0.010000,10.220000,24678.210000,-0.066169,0.082100
1990,2,Feb-28-1990,331.890000,0.004700,0.935833,22.080000,0.005000,10.270000,24959.120000,0.011383,0.084700
1990,3,Mar-31-1990,339.940000,0.005500,0.935833,21.670000,0.005000,10.330000,25634.880000,0.027075,0.085900
1990,4,Apr-30-1990,330.800000,0.001600,0.962500,21.530000,0.002000,10.340000,25018.220000,-0.024056,0.087900
1990,5,May-31-1990,361.230000,0.002300,0.962500,21.400000,0.002000,10.370000,27392.410000,0.094899,0.087600
1990,6,Jun-30-1990,358.020000,0.005400,0.962500,21.260000,0.005000,10.420000,27221.980000,-0.006222,0.084800
1990,7,Jul-31-1990,356.150000,0.003800,0.981667,21.420000,0.004000,10.460000,27154.440000,-0.002481,0.084700
1990,8,Aug-31-1990,322.560000,0.009200,0.981667,21.580000,0.009000,10.560000,24668.240000,-0.091558,0.087500
1990,9,Sep-30-1990,306.050000,0.008400,0.981667,21.740000,0.008000,10.650000,23480.680000,-0.048141,0.088900
1990,10,Oct-31-1990,304.000000,0.006000,1.000833,21.610000,0.006000,10.710000,23400.190000,-0.003428,0.087200
1990,11,Nov-30-1990,322.220000,0.002200,1.000833,21.470000,0.002000,10.730000,24879.700000,0.063226,0.083900
1990,12,Dec-31-1990,330.220000,0.000000,1.000833,21.340000,0.000000,10.730000,25574.690000,0.027934,0.080700
1991,1,Jan-31-1991,343.930000,0.006000,1.009167,21.180000,0.006000,10.800000,26714.650000,0.044574,0.080900
1991,2,Feb-28-1991,367.070000,0.001500,1.009167,21.030000,0.001000,10.820000,28590.430000,0.070215,0.078500
1991,3,Mar-31-1991,375.220000,0.001500,1.009167,20.940000,0.001000,10.830000,29303.820000,0.024952,0.081100
1991,4,Apr-30-1991,375.340000,0.001500,1.011667,20.360000,0.001000,10.850000,29392.200000,0.003016,0.080400
1991,5,May-31-1991,389.830000,0.003000,1.011667,19.860000,0.003000,10.880000,30606.110000,0.041300,0.080700
1991,6,Jun-30-1991,371.160000,0.002900,1.011667,19.410000,0.003000,10.910000,29219.730000,-0.045297,0.082800
1991,7,Jul-31-1991,387.810000,0.001500,1.019722,18.840000,0.001000,10.930000,30610.780000,0.047607,0.082700
1991,8,Aug-31-1991,395.430000,0.002900,1.019722,18.330000,0.003000,10.960000,31292.740000,0.022278,0.079000
1991,9,Sep-30-1991,387.860000,0.004400,1.019722,17.820000,0.004000,11.010000,30774.370000,-0.016565,0.076500
1991,10,Oct-31-1991,392.450000,0.001500,1.018889,17.200000,0.001000,11.020000,31219.410000,0.014461,0.075300
1991,11,Nov-30-1991,375.220000,0.002900,1.018889,16.590000,0.003000,11.060000,29929.810000,-0.041307,0.074200
1991,12,Dec-31-1991,417.090000,0.000700,1.018889,15.970000,0.001000,11.060000,33350.890000,0.114303,0.070900
1992,1,Jan-31-1992,408.780000,0.001500,1.023333,16.050000,0.001000,11.080000,32768.240000,-0.017470,0.070300
1992,2,Feb-29-1992,412.700000,0.003600,1.023333,16.120000,0.004000,11.120000,33164.500000,0.012093,0.073400
1992,3,Mar-31-1992,403.690000,0.005100,1.023333,16.190000,0.005000,11.180000,32522.700000,-0.019352,0.075400
1992,4,Apr-30-1992,414.950000,0.001400,1.026667,16.480000,0.001000,11.190000,33512.550000,0.030436,0.074800
1992,5,May-31-1992,415.350000,0.001400,1.026667,16.770000,0.001000,11.210000,33627.770000,0.003438,0.073900
1992,6,Jun-30-1992,408.140000,0.003600,1.026667,17.050000,0.004000,11.250000,33127.160000,-0.014887,0.072600
1992,7,Jul-31-1992,424.210000,0.002100,1.030833,17.380000,0.002000,11.270000,34515.160000,0.041899,0.068400
1992,8,Aug-31-1992,414.030000,0.002800,1.030833,17.710000,0.003000,11.300000,33770.760000,-0.021568,0.065900
1992,9,Sep-30-1992,417.800000,0.002800,1.030833,18.040000,0.003000,11.340000,34162.340000,0.011595,0.064200
1992,10,Oct-31-1992,418.680000,0.003500,1.032222,18.390000,0.004000,11.380000,34318.700000,0.004577,0.065900
1992,11,Nov-30-1992,431.350000,0.001400,1.032222,18.740000,0.001000,11.390000,35441.850000,0.032727,0.068700
1992,12,Dec-31-1992,435.710000,-0.000700,1.032222,19.090000,-0.001000,11.380000,35884.910000,0.012501,0.067700
1993,1,Jan-31-1993,438.780000,0.004900,1.037222,19.340000,0.005000,11.440000,36223.170000,0.009427,0.066000
1993,2,Feb-28-1993,443.380000,0.003500,1.037222,19.590000,0.004000,11.480000,36688.550000,0.012848,0.062600
1993,3,Mar-31-1993,451.670000,0.003500,1.037222,19.840000,0.003000,11.520000,37460.360000,0.021037,0.059800
1993,4,Apr-30-1993,440.190000,0.002800,1.042222,19.670000,0.003000,11.550000,36594.670000,-0.023109,0.059700
1993,5,May-31-1993,450.190000,0.001400,1.042222,19.500000,0.001000,11.570000,37512.660000,0.025085,0.060400
1993,6,Jun-30-1993,450.530000,0.001400,1.042222,19.330000,0.001000,11.590000,37627.830000,0.003070,0.059600
1993,7,Jul-31-1993,448.130000,0.000000,1.043333,19.690000,0.000000,11.590000,37514.520000,-0.003011,0.058100
1993,8,Aug-31-1993,463.560000,0.002800,1.043333,20.050000,0.003000,11.620000,38893.560000,0.036760,0.056800
1993,9,Sep-30-1993,458.930000,0.002100,1.043333,20.410000,0.002000,11.640000,38592.630000,-0.007737,0.053600
1993,10,Oct-31-1993,467.830000,0.004100,1.046667,20.900000,0.004000,11.690000,39429.080000,0.021674,0.053300
1993,11,Nov-30-1993,461.790000,0.000700,1.046667,21.390000,0.001000,11.700000,39008.240000,-0.010673,0.057200
1993,12,Dec-31-1993,466.450000,0.000000,1.046667,21.890000,0.000000,11.700000,39490.290000,0.012358,0.057700
1994,1,Jan-31-1994,481.610000,0.002700,1.055556,22.160000,0.003000,11.730000,40863.120000,0.034764,0.057500
1994,2,Feb-28-1994,467.140000,0.003400,1.055556,22.430000,0.003000,11.770000,39724.940000,-0.027853,0.059700
1994,3,Mar-31-1994,445.770000,0.003400,1.055556,22.710000,0.003000,11.810000,37997.430000,-0.043487,0.064800
1994,4,Apr-30-1994,450.910000,0.001400,1.066389,23.540000,0.001000,11.830000,38526.460000,0.013923,0.069700
1994,5,May-31-1994,456.500000,0.000700,1.066389,24.370000,0.001000,11.830000,39095.200000,0.014762,0.071800
1994,6,Jun-30-1994,444.270000,0.003400,1.066389,25.200000,0.003000,11.870000,38139.130000,-0.024455,0.071000
1994,7,Jul-31-1994,458.260000,0.002700,1.074722,25.910000,0.003000,11.910000,39432.390000,0.033909,0.073000
1994,8,Aug-31-1994,475.490000,0.004000,1.074722,26.620000,0.004000,11.950000,41007.470000,0.039944,0.072400
1994,9,Sep-30-1994,462.710000,0.002700,1.074722,27.330000,0.003000,11.990000,39997.980000,-0.024617,0.074600
1994,10,Oct-31-1994,472.350000,0.000700,1.091111,28.420000,0.001000,11.990000,40925.610000,0.023192,0.077400
1994,11,Nov-30-1994,453.690000,0.001300,1.091111,29.510000,0.001000,12.010000,39403.400000,-0.037195,0.079500
1994,12,Dec-31-1994,459.270000,0.000000,1.091111,30.600000,0.000000,12.010000,39982.790000,0.014704,0.078100
1995,1,Jan-31-1995,470.420000,0.004000,1.098056,31.250000,0.004000,12.060000,41049.070000,0.026669,0.077800
1995,2,Feb-28-1995,487.390000,0.004000,1.098056,31.900000,0.004000,12.110000,42625.700000,0.038408,0.074700
1995,3,Mar-31-1995,500.710000,0.003300,1.098056,32.550000,0.003000,12.150000,43886.660000,0.029582,0.072000
1995,4,Apr-30-1995,514.710000,0.003300,1.108611,33.180000,0.003000,12.190000,45210.910000,0.030174,0.070600
1995,5,May-31-1995,533.400000,0.002000,1.108611,33.800000,0.002000,12.210000,46949.980000,0.038466,0.066300
1995,6,Jun-30-1995,544.750000,0.002000,1.108611,34.430000,0.002000,12.240000,48046.580000,0.023357,0.061700
1995,7,Jul-31-1995,562.060000,0.000000,1.125833,34.680000,0.000000,12.240000,49672.610000,0.033843,0.062800
1995,8,Aug-31-1995,561.880000,0.002600,1.125833,34.930000,0.003000,12.270000,49756.200000,0.001683,0.064900
1995,9,Sep-30-1995,584.410000,0.002000,1.125833,35.180000,0.002000,12.290000,51850.990000,0.042101,0.062000
1995,10,Oct-31-1995,581.500000,0.003300,1.143333,34.770000,0.003000,12.330000,51694.250000,-0.003023,0.060400
1995,11,Nov-30-1995,605.370000,-0.000700,1.143333,34.370000,-0.001000,12.320000,53917.890000,0.043015,0.059300
1995,12,Dec-31-1995,615.930000,-0.000700,1.143333,33.960000,-0.001000,12.320000,54960.260000,0.019333,0.057100
1996,1,Jan-31-1996,636.020000,0.005900,1.166389,33.990000,0.006000,12.390000,56857.000000,0.034511,0.056500
1996,2,Feb-29-1996,640.430000,0.003200,1.166389,34.010000,0.003000,12.430000,57355.500000,0.008768,0.058100
1996,3,Mar-31-1996,645.500000,0.005200,1.166389,34.040000,0.005000,12.490000,57914.010000,0.009738,0.062700
1996,4,Apr-30-1996,654.170000,0.003900,1.184444,34.330000,0.004000,12.540000,58798.150000,0.015266,0.065100
1996,5,May-31-1996,669.120000,0.001900,1.184444,34.620000,0.002000,12.560000,60248.350000,0.024664,0.067400
1996,6,Jun-30-1996,670.630000,0.000600,1.184444,34.910000,0.001000,12.570000,60490.960000,0.004027,0.069100
1996,7,Jul-31-1996,639.950000,0.001900,1.210833,35.270000,0.002000,12.600000,57832.840000,-0.043943,0.068700
1996,8,Aug-31-1996,651.990000,0.001900,1.210833,35.640000,0.002000,12.620000,59030.320000,0.020706,0.066400
1996,9,Sep-30-1996,687.330000,0.003200,1.210833,36.000000,0.003000,12.660000,62339.590000,0.056060,0.068300
1996,10,Oct-31-1996,705.270000,0.003200,1.235000,36.910000,0.003000,12.700000,64078.730000,0.027898,0.065300
1996,11,Nov-30-1996,757.020000,0.001900,1.235000,37.820000,0.002000,12.720000,68892.790000,0.075127,0.062000
1996,12,Dec-31-1996,740.740000,0.000000,1.235000,38.730000,0.000000,12.720000,67523.610000,-0.019874,0.063000
1997,1,Jan-31-1997,786.160000,0.003200,1.250556,39.230000,0.003000,12.760000,71777.950000,0.063005,0.065800
1997,2,Feb-28-1997,790.820000,0.003100,1.250556,39.740000,0.003000,12.800000,72317.600000,0.007518,0.064200
1997,3,Mar-31-1997,757.120000,0.002500,1.250556,40.240000,0.003000,12.840000,69350.220000,-0.041033,0.066900
1997,4,Apr-30-1997,801.340000,0.001200,1.260556,40.340000,0.001000,12.850000,73516.120000,0.060071,0.068900
1997,5,May-31-1997,848.280000,-0.000600,1.260556,40.450000,-0.001000,12.840000,77938.110000,0.060150,0.067100
1997,6,Jun-30-1997,885.140000,0.001200,1.260556,40.550000,0.001000,12.860000,81440.540000,0.044939,0.064900
1997,7,Jul-31-1997,954.310000,0.001200,1.272778,40.580000,0.001000,12.880000,87921.890000,0.079584,0.062200
1997,8,Aug-31-1997,899.470000,0.001900,1.272778,40.610000,0.002000,12.900000,82986.660000,-0.056132,0.063000
1997,9,Sep-30-1997,947.280000,0.002500,1.272778,40.640000,0.002000,12.930000,87515.130000,0.054569,0.062100
1997,10,Oct-31-1997,914.620000,0.002500,1.286944,40.330000,0.002000,12.970000,84616.710000,-0.033119,0.060300
1997,11,Nov-30-1997,955.400000,-0.000600,1.286944,40.030000,-0.001000,12.960000,88508.560000,0.045994,0.058800
1997,12,Dec-31-1997,970.430000,-0.001200,1.286944,39.720000,-0.001000,12.940000,90020.170000,0.017079,0.058100
1998,1,Jan-31-1998,980.280000,0.001900,1.299722,39.660000,0.002000,12.970000,91054.450000,0.011490,0.055400
1998,2,Feb-28-1998,1049.340000,0.001900,1.299722,39.600000,0.002000,12.990000,97589.890000,0.071775,0.055700
1998,3,Mar-31-1998,1101.750000,0.001900,1.299722,39.540000,0.002000,13.010000,102584.970000,0.051184,0.056500
1998,4,Apr-30-1998,1111.750000,0.001800,1.320833,39.350000,0.002000,13.040000,103639.060000,0.010275,0.056400
1998,5,May-31-1998,1090.820000,0.001800,1.320833,39.160000,0.002000,13.060000,101811.060000,-0.017638,0.056500
1998,6,Jun-30-1998,1133.840000,0.001200,1.320833,38.970000,0.001000,13.080000,105949.590000,0.040649,0.055000
1998,7,Jul-31-1998,1120.670000,0.001200,1.340000,38.680000,0.001000,13.090000,104844.160000,-0.010434,0.054600
1998,8,Aug-31-1998,957.280000,0.001200,1.340000,38.380000,0.001000,13.110000,89683.590000,-0.144601,0.053400
1998,9,Sep-30-1998,1017.010000,0.001200,1.340000,38.090000,0.001000,13.130000,95404.980000,0.063795,0.048100
1998,10,Oct-31-1998,1098.670000,0.002400,1.348611,37.960000,0.002000,13.160000,103191.960000,0.081620,0.045300
1998,11,Nov-30-1998,1163.630000,0.000000,1.348611,37.840000,0.000000,13.160000,109419.960000,0.060353,0.048300
1998,12,Dec-31-1998,1229.230000,-0.000600,1.348611,37.710000,-0.001000,13.150000,115715.350000,0.057534,0.046400
1999,1,Jan-31-1999,1279.640000,0.002400,1.363889,37.930000,0.002000,13.180000,120589.170000,0.042119,0.047200
1999,2,Feb-28-1999,1238.330000,0.001200,1.363889,38.160000,0.001000,13.200000,116824.770000,-0.031217,0.050000
1999,3,Mar-31-1999,1286.370000,0.003000,1.363889,38.380000,0.003000,13.240000,121485.560000,0.039896,0.052300
1999,4,Apr-30-1999,1335.180000,0.007300,1.370833,39.260000,0.007000,13.330000,126224.680000,0.039010,0.051800
1999,5,May-31-1999,1301.840000,0.000000,1.370833,40.140000,0.000000,13.330000,123202.380000,-0.023944,0.055400
1999,6,Jun-30-1999,1372.710000,0.000000,1.370833,41.020000,0.000000,13.330000,130039.050000,0.055491,0.059000
1999,7,Jul-31-1999,1328.720000,0.003000,1.381389,42.000000,0.003000,13.370000,126002.660000,-0.031040,0.057900
1999,8,Aug-31-1999,1320.410000,0.002400,1.381389,42.980000,0.002000,13.410000,125345.630000,-0.005214,0.059400
1999,9,Sep-30-1999,1282.710000,0.004800,1.381389,43.960000,0.005000,13.470000,121897.920000,-0.027506,0.059200
1999,10,Oct-31-1999,1362.930000,0.001800,1.389444,45.360000,0.002000,13.490000,129653.400000,0.063623,0.061100
1999,11,Nov-30-1999,1388.910000,0.000600,1.389444,46.770000,0.001000,13.500000,132257.010000,0.020081,0.060300
1999,12,Dec-31-1999,1469.250000,0.000000,1.389444,48.170000,0.000000,13.500000,140039.580000,0.058844,0.062800
2000,1,Jan-31-2000,1394.460000,0.003000,1.394722,49.100000,0.003000,13.540000,133044.010000,-0.049954,0.066600
2000,2,Feb-29-2000,1366.420000,0.005900,1.394722,50.020000,0.006000,13.620000,130501.820000,-0.019108,0.065200
2000,3,Mar-31-2000,1498.580000,0.008200,1.394722,50.950000,0.008000,13.740000,143257.130000,0.097741,0.062600
2000,4,Apr-30-2000,1452.430000,0.000600,1.393333,51.270000,0.001000,13.740000,138978.620000,-0.029866,0.059900
2000,5,May-31-2000,1420.600000,0.001200,1.393333,51.600000,0.001000,13.760000,136066.220000,-0.020956,0.064400
2000,6,Jun-30-2000,1454.600000,0.005200,1.393333,51.920000,0.005000,13.830000,139456.220000,0.024914,0.061000
2000,7,Jul-31-2000,1430.830000,0.002300,1.372222,52.510000,0.002000,13.860000,137308.890000,-0.015398,0.060500
2000,8,Aug-31-2000,1517.680000,0.000000,1.372222,53.110000,0.000000,13.860000,145775.100000,0.061658,0.058300
2000,9,Sep-30-2000,1436.510000,0.005200,1.372222,53.700000,0.005000,13.940000,138110.420000,-0.052579,0.058000
2000,10,Oct-31-2000,1429.400000,0.001700,1.358056,52.470000,0.002000,13.960000,137557.410000,-0.004004,0.057400
2000,11,Nov-30-2000,1314.950000,0.000600,1.358056,51.230000,0.001000,13.970000,126674.070000,-0.079119,0.057200
2000,12,Dec-31-2000,1320.280000,-0.000600,1.358056,50.000000,-0.001000,13.960000,127318.360000,0.005086,0.052400
2001,1,Jan-31-2001,1366.010000,0.006300,1.339167,48.480000,0.006000,14.050000,131857.370000,0.035651,0.051600
2001,2,Feb-28-2001,1239.940000,0.004000,1.339167,46.960000,0.004000,14.100000,119817.430000,-0.091310,0.051000
2001,3,Mar-31-2001,1160.330000,0.002300,1.339167,45.440000,0.002000,14.140000,112253.990000,-0.063125,0.048900
2001,4,Apr-30-2001,1249.460000,0.004000,1.315278,42.560000,0.004000,14.190000,121003.950000,0.077948,0.051400
2001,5,May-31-2001,1255.820000,0.004500,1.315278,39.670000,0.005000,14.260000,121747.260000,0.006143,0.053900
2001,6,Jun-30-2001,1224.380000,0.001700,1.315278,36.790000,0.002000,14.280000,118826.780000,-0.023988,0.052800
2001,7,Jul-31-2001,1211.230000,-0.002800,1.310278,33.960000,-0.003000,14.240000,117677.730000,-0.009670,0.052400
2001,8,Aug-31-2001,1133.580000,0.000000,1.310278,31.140000,0.000000,14.240000,110260.900000,-0.063027,0.049700
2001,9,Sep-30-2001,1040.940000,0.004500,1.310278,28.310000,0.005000,14.310000,101377.450000,-0.080568,0.047300
2001,10,Oct-31-2001,1059.780000,-0.003400,1.311667,27.100000,-0.003000,14.260000,103340.040000,0.019359,0.045700
2001,11,Nov-30-2001,1139.450000,-0.001700,1.311667,25.900000,-0.002000,14.230000,111236.620000,0.076414,0.046500
2001,12,Dec-31-2001,1148.080000,-0.003900,1.311667,24.690000,-0.004000,14.180000,112207.150000,0.008725,0.050900
2002,1,Jan-31-2002,1130.200000,0.002300,1.311111,24.690000,0.002000,14.210000,110587.800000,-0.014432,0.050400
2002,2,Feb-28-2002,1106.730000,0.004000,1.311111,24.700000,0.004000,14.270000,108419.600000,-0.019606,0.049100
2002,3,Mar-31-2002,1147.390000,0.005600,1.311111,24.700000,0.006000,14.350000,112531.260000,0.037924,0.052800
2002,4,Apr-30-2002,1076.920000,0.005600,1.328056,25.380000,0.006000,14.430000,105750.110000,-0.060260,0.052100
2002,5,May-31-2002,1067.140000,0.000000,1.328056,26.060000,0.000000,14.430000,104920.150000,-0.007848,0.051600
2002,6,Jun-30-2002,989.820000,0.000600,1.328056,26.740000,0.001000,14.430000,97448.690000,-0.071211,0.049300
2002,7,Jul-31-2002,911.620000,0.001100,1.323333,27.840000,0.001000,14.450000,89880.110000,-0.077667,0.046500
2002,8,Aug-31-2002,916.070000,0.003300,1.323333,28.940000,0.003000,14.500000,90449.330000,0.006333,0.042600
2002,9,Sep-30-2002,815.280000,0.001700,1.323333,30.040000,0.002000,14.520000,80628.370000,-0.108580,0.038700
2002,10,Oct-31-2002,885.760000,0.001700,1.331667,29.220000,0.002000,14.550000,87730.290000,0.088082,0.039400
2002,11,Nov-30-2002,936.310000,0.000000,1.331667,28.410000,0.000000,14.550000,92868.920000,0.058573,0.040500
2002,12,Dec-31-2002,879.820000,-0.002200,1.331667,27.590000,-0.002000,14.510000,87397.980000,-0.058910,0.040300
2003,1,Jan-31-2003,855.700000,0.004400,1.347500,28.500000,0.004000,14.580000,85135.850000,-0.025883,0.040500
2003,2,Feb-28-2003,841.150000,0.007700,1.347500,29.410000,0.008000,14.690000,83822.300000,-0.015429,0.039000
2003,3,Mar-31-2003,848.180000,0.006000,1.347500,30.320000,0.006000,14.780000,84657.130000,0.009960,0.038100
2003,4,Apr-30-2003,916.920000,-0.002200,1.348889,31.730000,-0.002000,14.750000,91652.720000,0.082634,0.039600
2003,5,May-31-2003,963.590000,-0.001600,1.348889,33.140000,-0.002000,14.720000,96452.560000,0.052370,0.035700
2003,6,Jun-30-2003,974.500000,0.001100,1.348889,34.550000,0.001000,14.740000,97679.640000,0.012722,0.033300
2003,7,Jul-31-2003,990.310000,0.001100,1.370833,35.890000,0.001000,14.750000,99401.770000,0.017630,0.039800
2003,8,Aug-31-2003,1008.010000,0.003800,1.370833,37.240000,0.004000,14.810000,101315.990000,0.019257,0.044500
2003,9,Sep-30-2003,995.970000,0.003300,1.370833,38.580000,0.003000,14.860000,100243.620000,-0.010584,0.042700
2003,10,Oct-31-2003,1050.710000,-0.001100,1.426944,41.970000,-0.001000,14.840000,105896.780000,0.056394,0.042900
2003,11,Nov-30-2003,1058.200000,-0.002700,1.426944,45.350000,-0.003000,14.800000,106795.480000,0.008487,0.043000
2003,12,Dec-31-2003,1111.920000,-0.001100,1.426944,48.740000,-0.001000,14.790000,112361.020000,0.052114,0.042700
2004,1,Jan-31-2004,1131.130000,0.004900,1.484167,49.830000,0.005000,14.860000,114452.190000,0.018611,0.041500
2004,2,Feb-29-2004,1144.940000,0.005400,1.484167,50.910000,0.005000,14.940000,115999.710000,0.013521,0.040800
2004,3,Mar-31-2004,1126.210000,0.006400,1.484167,52.000000,0.006000,15.040000,114252.450000,-0.015063,0.038300
2004,4,Apr-30-2004,1107.300000,0.003200,1.533889,53.380000,0.003000,15.080000,112489.670000,-0.015429,0.043500
2004,5,May-31-2004,1120.680000,0.005900,1.533889,54.770000,0.006000,15.170000,114004.760000,0.013469,0.047200
2004,6,Jun-30-2004,1140.840000,0.003200,1.533889,56.150000,0.003000,15.220000,116211.640000,0.019358,0.047300
2004,7,Jul-31-2004,1101.720000,-0.001600,1.581111,56.690000,-0.002000,15.200000,112387.740000,-0.032905,0.045000
2004,8,Aug-31-2004,1104.240000,0.000500,1.581111,57.230000,0.001000,15.200000,112806.100000,0.003722,0.042800
2004,9,Sep-30-2004,1114.580000,0.002100,1.581111,57.770000,0.002000,15.240000,114023.920000,0.010796,0.041300
2004,10,Oct-31-2004,1130.200000,0.005300,1.612222,58.030000,0.005000,15.320000,115786.820000,0.015461,0.041000
2004,11,Nov-30-2004,1173.820000,0.000500,1.612222,58.290000,0.001000,15.320000,120420.770000,0.040021,0.041900
2004,12,Dec-31-2004,1211.920000,-0.003700,1.612222,58.550000,-0.004000,15.270000,124494.810000,0.033832,0.042300
2005,1,Jan-31-2005,1181.270000,0.002100,1.663889,59.110000,0.002000,15.300000,121517.200000,-0.023918,0.042200
2005,2,Feb-28-2005,1203.600000,0.005800,1.663889,59.660000,0.006000,15.390000,123985.450000,0.020312,0.041700
2005,3,Mar-31-2005,1180.590000,0.007800,1.663889,60.220000,0.008000,15.510000,121786.540000,-0.017735,0.045000
2005,4,Apr-30-2005,1156.850000,0.006700,1.724722,61.230000,0.007000,15.610000,119515.500000,-0.018648,0.043400
2005,5,May-31-2005,1191.500000,-0.001000,1.724722,62.250000,-0.001000,15.600000,123273.420000,0.031443,0.041400
2005,6,Jun-30-2005,1191.330000,0.000500,1.724722,63.260000,0.001000,15.600000,123434.260000,0.001305,0.040000
2005,7,Jul-31-2005,1234.180000,0.004600,1.774167,64.330000,0.005000,15.680000,128057.810000,0.037458,0.041800
2005,8,Aug-31-2005,1220.330000,0.005100,1.774167,65.400000,0.005000,15.760000,126804.810000,-0.009785,0.042600
2005,9,Sep-30-2005,1228.810000,0.012200,1.774167,66.470000,0.012000,15.950000,127870.340000,0.008403,0.042000
2005,10,Oct-31-2005,1207.010000,0.002000,1.830833,67.590000,0.002000,15.980000,125792.330000,-0.016251,0.044600
2005,11,Nov-30-2005,1249.480000,-0.008000,1.830833,68.710000,-0.008000,15.850000,130409.280000,0.036703,0.045300
2005,12,Dec-31-2005,1248.290000,-0.004000,1.830833,69.830000,-0.004000,15.790000,130476.170000,0.000513,0.044700
2006,1,Jan-31-2006,1280.080000,0.007600,1.882778,70.780000,0.008000,15.910000,133995.770000,0.026975,0.044200
