Date,SP500_Div_Yield_Month
1960-02-01,0.0322
1960-03-01,0.0341
1960-04-01,0.0353
1960-05-01,0.0349
1960-06-01,0.0353
1960-07-01,0.0341
1960-08-01,0.0349
1960-09-01,0.0345
1960-10-01,0.0356
1960-11-01,0.0363
1960-12-01,0.0352
1961-01-01,0.034300000000000004
1961-02-01,0.0326
1961-03-01,0.0313
1961-04-01,0.030299999999999997
1961-05-01,0.029500000000000002
1961-06-01,0.0292
1961-07-01,0.0296
1961-08-01,0.0297
1961-09-01,0.0288
1961-10-01,0.0291
1961-11-01,0.0291
1961-12-01,0.0281
1962-01-01,0.0282
1962-02-01,0.029300000000000003
1962-03-01,0.028999999999999998
1962-04-01,0.028999999999999998
1962-05-01,0.0301
1962-06-01,0.0326
1962-07-01,0.037000000000000005
1962-08-01,0.0363
1962-09-01,0.0354
1962-10-01,0.0359
1962-11-01,0.0373
1962-12-01,0.0352
1963-01-01,0.034
1963-02-01,0.032799999999999996
1963-03-01,0.0325
1963-04-01,0.0327
1963-05-01,0.0315
1963-06-01,0.0311
1963-07-01,0.031400000000000004
1963-08-01,0.0319
1963-09-01,0.0311
1963-10-01,0.030299999999999997
1963-11-01,0.030600000000000002
1963-12-01,0.0311
1964-01-01,0.030699999999999998
1964-02-01,0.03
1964-03-01,0.029900000000000003
1964-04-01,0.0296
1964-05-01,0.0294
1964-06-01,0.029300000000000003
1964-07-01,0.0297
1964-08-01,0.0288
1964-09-01,0.029500000000000002
1964-10-01,0.029300000000000003
1964-11-01,0.028999999999999998
1964-12-01,0.028999999999999998
1965-01-01,0.0298
1965-02-01,0.0292
1965-03-01,0.0292
1965-04-01,0.0294
1965-05-01,0.0292
1965-06-01,0.028999999999999998
1965-07-01,0.030699999999999998
1965-08-01,0.030899999999999997
1965-09-01,0.030600000000000002
1965-10-01,0.0298
1965-11-01,0.029300000000000003
1965-12-01,0.029300000000000003
1966-01-01,0.0297
1966-02-01,0.0294
1966-03-01,0.0298
1966-04-01,0.0313
1966-05-01,0.0305
1966-06-01,0.032400000000000005
1966-07-01,0.0329
1966-08-01,0.0332
1966-09-01,0.0356
1966-10-01,0.0371
1966-11-01,0.0374
1966-12-01,0.0355
1967-01-01,0.0353
1967-02-01,0.0341
1967-03-01,0.0331
1967-04-01,0.032400000000000005
1967-05-01,0.0319
1967-06-01,0.0313
1967-07-01,0.0317
1967-08-01,0.0313
1967-09-01,0.0308
1967-10-01,0.0305
1967-11-01,0.0305
1967-12-01,0.0315
1968-01-01,0.030600000000000002
1968-02-01,0.0308
1968-03-01,0.032400000000000005
1968-04-01,0.0331
1968-05-01,0.031
1968-06-01,0.0304
1968-07-01,0.0298
1968-08-01,0.029900000000000003
1968-09-01,0.030699999999999998
1968-10-01,0.029900000000000003
1968-11-01,0.029300000000000003
1968-12-01,0.028999999999999998
1969-01-01,0.0288
1969-02-01,0.0302
1969-03-01,0.0304
1969-04-01,0.031200000000000002
1969-05-01,0.030699999999999998
1969-06-01,0.0298
1969-07-01,0.0316
1969-08-01,0.0331
1969-09-01,0.0334
1969-10-01,0.0333
1969-11-01,0.033
1969-12-01,0.032799999999999996
1970-01-01,0.0347
1970-02-01,0.035
1970-03-01,0.0363
1970-04-01,0.0358
1970-05-01,0.0369
1970-06-01,0.0418
1970-07-01,0.0421
1970-08-01,0.042
1970-09-01,0.0409
1970-10-01,0.038599999999999995
1970-11-01,0.037599999999999995
1970-12-01,0.0375
1971-01-01,0.0349
1971-02-01,0.0335
1971-03-01,0.0321
1971-04-01,0.031200000000000002
1971-05-01,0.0302
1971-06-01,0.0305
1971-07-01,0.0311
1971-08-01,0.0313
1971-09-01,0.0318
1971-10-01,0.0311
1971-11-01,0.0317
1971-12-01,0.0332
1972-01-01,0.031
1972-02-01,0.0297
1972-03-01,0.0292
1972-04-01,0.0285
1972-05-01,0.0282
1972-06-01,0.0285
1972-07-01,0.028399999999999998
1972-08-01,0.0287
1972-09-01,0.0277
1972-10-01,0.0282
1972-11-01,0.028300000000000002
1972-12-01,0.027200000000000002
1973-01-01,0.0268
1973-02-01,0.026699999999999998
1973-03-01,0.0277
1973-04-01,0.0282
1973-05-01,0.028900000000000002
1973-06-01,0.029900000000000003
1973-07-01,0.030699999999999998
1973-08-01,0.030600000000000002
1973-09-01,0.0313
1973-10-01,0.031
1973-11-01,0.0301
1973-12-01,0.032799999999999996
1974-01-01,0.035699999999999996
1974-02-01,0.0354
1974-03-01,0.0366
1974-04-01,0.0353
1974-05-01,0.0374
1974-06-01,0.0388
1974-07-01,0.039
1974-08-01,0.044500000000000005
1974-09-01,0.046799999999999994
1974-10-01,0.0527
1974-11-01,0.051699999999999996
1974-12-01,0.0501
1975-01-01,0.0537
1975-02-01,0.0499
1975-03-01,0.0455
1975-04-01,0.0438
1975-05-01,0.0435
1975-06-01,0.040999999999999995
1975-07-01,0.04019999999999999
1975-08-01,0.0401
1975-09-01,0.0433
1975-10-01,0.0438
1975-11-01,0.0418
1975-12-01,0.040999999999999995
1976-01-01,0.0415
1976-02-01,0.038
1976-03-01,0.0366
1976-04-01,0.0365
1976-05-01,0.0364
1976-06-01,0.0369
1976-07-01,0.0369
1976-08-01,0.0364
1976-09-01,0.037000000000000005
1976-10-01,0.0365
1976-11-01,0.0384
1976-12-01,0.0394
1977-01-01,0.0387
1977-02-01,0.0395
1977-03-01,0.040999999999999995
1977-04-01,0.0417
1977-05-01,0.0429
1977-06-01,0.0436
1977-07-01,0.043899999999999995
1977-08-01,0.044000000000000004
1977-09-01,0.045599999999999995
1977-10-01,0.046799999999999994
1977-11-01,0.048600000000000004
1977-12-01,0.0489
1978-01-01,0.049800000000000004
1978-02-01,0.052199999999999996
1978-03-01,0.0535
1978-04-01,0.054000000000000006
1978-05-01,0.052199999999999996
1978-06-01,0.05
1978-07-01,0.050300000000000004
1978-08-01,0.0509
1978-09-01,0.048
1978-10-01,0.0483
1978-11-01,0.0501
1978-12-01,0.053399999999999996
1979-01-01,0.0528
1979-02-01,0.0513
1979-03-01,0.0525
1979-04-01,0.0519
1979-05-01,0.051399999999999994
1979-06-01,0.053099999999999994
1979-07-01,0.0525
1979-08-01,0.0525
1979-09-01,0.0508
1979-10-01,0.0507
1979-11-01,0.053200000000000004
1979-12-01,0.054000000000000006
1980-01-01,0.0524
1980-02-01,0.051399999999999994
1980-03-01,0.0499
1980-04-01,0.0554
1980-05-01,0.056799999999999996
1980-06-01,0.0547
1980-07-01,0.0518
1980-08-01,0.0499
1980-09-01,0.048799999999999996
1980-10-01,0.048
1980-11-01,0.046900000000000004
1980-12-01,0.0452
1981-01-01,0.0461
1981-02-01,0.0466
1981-03-01,0.048600000000000004
1981-04-01,0.0471
1981-05-01,0.047
1981-06-01,0.0482
1981-07-01,0.0483
1981-08-01,0.049800000000000004
1981-09-01,0.05
1981-10-01,0.055099999999999996
1981-11-01,0.0547
1981-12-01,0.0536
1982-01-01,0.0536
1982-02-01,0.056799999999999996
1982-03-01,0.0584
1982-04-01,0.060599999999999994
1982-05-01,0.057999999999999996
1982-06-01,0.0582
1982-07-01,0.0621
1982-08-01,0.062400000000000004
1982-09-01,0.0623
1982-10-01,0.055999999999999994
1982-11-01,0.051699999999999996
1982-12-01,0.049699999999999994
1983-01-01,0.0493
1983-02-01,0.04769999999999999
1983-03-01,0.047
1983-04-01,0.0455
1983-05-01,0.043899999999999995
1983-06-01,0.042199999999999994
1983-07-01,0.0417
1983-08-01,0.0417
1983-09-01,0.043
1983-10-01,0.04190000000000001
1983-11-01,0.04190000000000001
1983-12-01,0.042699999999999995
1984-01-01,0.0431
1984-02-01,0.042800000000000005
1984-03-01,0.0455
1984-04-01,0.045599999999999995
1984-05-01,0.0458
1984-06-01,0.0464
1984-07-01,0.04769999999999999
1984-08-01,0.048499999999999995
1984-09-01,0.0447
1984-10-01,0.0444
1984-11-01,0.0451
1984-12-01,0.045
1985-01-01,0.0458
1985-02-01,0.0441
1985-03-01,0.0421
1985-04-01,0.042699999999999995
1985-05-01,0.0426
1985-06-01,0.0417
1985-07-01,0.040999999999999995
1985-08-01,0.0404
1985-09-01,0.0415
1985-10-01,0.0426
1985-11-01,0.042199999999999994
1985-12-01,0.039900000000000005
1986-01-01,0.0381
1986-02-01,0.0381
1986-03-01,0.0364
1986-04-01,0.0345
1986-05-01,0.0338
1986-06-01,0.0339
1986-07-01,0.033
1986-08-01,0.0339
1986-09-01,0.0334
1986-10-01,0.0345
1986-11-01,0.0347
1986-12-01,0.0337
1987-01-01,0.0333
1987-02-01,0.031400000000000004
1987-03-01,0.0296
1987-04-01,0.0285
1987-05-01,0.028999999999999998
1987-06-01,0.029300000000000003
1987-07-01,0.028300000000000002
1987-08-01,0.0276
1987-09-01,0.026099999999999998
1987-10-01,0.027200000000000002
1987-11-01,0.0311
1987-12-01,0.0358
1988-01-01,0.0366
1988-02-01,0.0354
1988-03-01,0.0345
1988-04-01,0.0337
1988-05-01,0.0344
1988-06-01,0.035699999999999996
1988-07-01,0.0341
1988-08-01,0.0346
1988-09-01,0.0356
1988-10-01,0.0353
1988-11-01,0.0344
1988-12-01,0.0356
1989-01-01,0.0353
1989-02-01,0.0345
1989-03-01,0.0338
1989-04-01,0.0342
1989-05-01,0.0335
1989-06-01,0.0327
1989-07-01,0.032
1989-08-01,0.0316
1989-09-01,0.030600000000000002
1989-10-01,0.030899999999999997
1989-11-01,0.031200000000000002
1989-12-01,0.0322
1990-01-01,0.0317
1990-02-01,0.032799999999999996
1990-03-01,0.034
1990-04-01,0.0334
1990-05-01,0.0338
1990-06-01,0.033
1990-07-01,0.032400000000000005
1990-08-01,0.0326
1990-09-01,0.0356
1990-10-01,0.0375
1990-11-01,0.0388
1990-12-01,0.0381
1991-01-01,0.0368
1991-02-01,0.037200000000000004
1991-03-01,0.0334
1991-04-01,0.0325
1991-05-01,0.0319
1991-06-01,0.0321
1991-07-01,0.0321
1991-08-01,0.0321
1991-09-01,0.031400000000000004
1991-10-01,0.0317
1991-11-01,0.0317
1991-12-01,0.0317
1992-01-01,0.031400000000000004
1992-02-01,0.0294
1992-03-01,0.0298
1992-04-01,0.030299999999999997
1992-05-01,0.0302
1992-06-01,0.0297
1992-07-01,0.0302
1992-08-01,0.0297
1992-09-01,0.0296
1992-10-01,0.0296
1992-11-01,0.03
1992-12-01,0.029300000000000003
1993-01-01,0.028399999999999998
1993-02-01,0.0285
1993-03-01,0.0282
1993-04-01,0.0277
1993-05-01,0.0282
1993-06-01,0.0281
1993-07-01,0.0279
1993-08-01,0.027999999999999997
1993-09-01,0.0276
1993-10-01,0.0273
1993-11-01,0.027000000000000003
1993-12-01,0.0271
1994-01-01,0.027000000000000003
1994-02-01,0.026699999999999998
1994-03-01,0.0269
1994-04-01,0.0274
1994-05-01,0.0285
1994-06-01,0.028399999999999998
1994-07-01,0.0282
1994-08-01,0.0285
1994-09-01,0.0278
1994-10-01,0.0277
1994-11-01,0.027999999999999997
1994-12-01,0.028399999999999998
1995-01-01,0.028900000000000002
1995-02-01,0.028300000000000002
1995-03-01,0.0273
1995-04-01,0.026699999999999998
1995-05-01,0.026099999999999998
1995-06-01,0.0254
1995-07-01,0.0248
1995-08-01,0.0241
1995-09-01,0.0242
1995-10-01,0.0235
1995-11-01,0.023399999999999997
1995-12-01,0.023
1996-01-01,0.022400000000000003
1996-02-01,0.0226
1996-03-01,0.0216
1996-04-01,0.0218
1996-05-01,0.0219
1996-06-01,0.0215
1996-07-01,0.021400000000000002
1996-08-01,0.022400000000000003
1996-09-01,0.0219
1996-10-01,0.0217
1996-11-01,0.021
1996-12-01,0.020099999999999996
1997-01-01,0.02
1997-02-01,0.0195
1997-03-01,0.018799999999999997
1997-04-01,0.019
1997-05-01,0.019799999999999998
1997-06-01,0.0182
1997-07-01,0.0173
1997-08-01,0.016399999999999998
1997-09-01,0.0165
1997-10-01,0.016399999999999998
1997-11-01,0.016200000000000003
1997-12-01,0.016399999999999998
1998-01-01,0.0161
1998-02-01,0.0161
1998-03-01,0.0152
1998-04-01,0.014499999999999999
1998-05-01,0.014199999999999999
1998-06-01,0.0143
1998-07-01,0.0144
1998-08-01,0.0138
1998-09-01,0.015
1998-10-01,0.0158
1998-11-01,0.015700000000000002
1998-12-01,0.0141
1999-01-01,0.013600000000000001
1999-02-01,0.013000000000000001
1999-03-01,0.0131
1999-04-01,0.0128
1999-05-01,0.0123
1999-06-01,0.0123
1999-07-01,0.0124
1999-08-01,0.012
1999-09-01,0.0125
1999-10-01,0.0126
1999-11-01,0.0128
1999-12-01,0.012
2000-01-01,0.011699999999999999
2000-02-01,0.011699999999999999
2000-03-01,0.0121
2000-04-01,0.0116
2000-05-01,0.0115
2000-06-01,0.0118
2000-07-01,0.011399999999999999
2000-08-01,0.0113
2000-09-01,0.0111
2000-10-01,0.0111
2000-11-01,0.011699999999999999
2000-12-01,0.0118
2001-01-01,0.012199999999999999
2001-02-01,0.0121
2001-03-01,0.0123
2001-04-01,0.013500000000000002
2001-05-01,0.013300000000000001
2001-06-01,0.0124
2001-07-01,0.0127
2001-08-01,0.013000000000000001
2001-09-01,0.013300000000000001
2001-10-01,0.0151
2001-11-01,0.0146
2001-12-01,0.0139
2002-01-01,0.0137
2002-02-01,0.0138
2002-03-01,0.0143
2002-04-01,0.013600000000000001
2002-05-01,0.014199999999999999
2002-06-01,0.0148
2002-07-01,0.0158
2002-08-01,0.0177
2002-09-01,0.0174
2002-10-01,0.0182
2002-11-01,0.018600000000000002
2002-12-01,0.0176
2003-01-01,0.0179
2003-02-01,0.018000000000000002
2003-03-01,0.019299999999999998
2003-04-01,0.0192
2003-05-01,0.0182
2003-06-01,0.0173
2003-07-01,0.016399999999999998
2003-08-01,0.016399999999999998
2003-09-01,0.0166
2003-10-01,0.0163
2003-11-01,0.016200000000000003
2003-12-01,0.0163
2004-01-01,0.0161
2004-02-01,0.0155
2004-03-01,0.015600000000000001
2004-04-01,0.016
2004-05-01,0.0161
2004-06-01,0.0167
2004-07-01,0.016399999999999998
2004-08-01,0.017
2004-09-01,0.0174
2004-10-01,0.0171
2004-11-01,0.0172
2004-12-01,0.0166
2005-01-01,0.016200000000000003
2005-02-01,0.0167
2005-03-01,0.0166
2005-04-01,0.0169
2005-05-01,0.0176
2005-06-01,0.0176
2005-07-01,0.0174
2005-08-01,0.0173
2005-09-01,0.0174
2005-10-01,0.0175
2005-11-01,0.0182
2005-12-01,0.0178
2006-01-01,0.0176
2006-02-01,0.0175
2006-03-01,0.0177
2006-04-01,0.0176
2006-05-01,0.0177
2006-06-01,0.018000000000000002
2006-07-01,0.0187
2006-08-01,0.018799999999999997
2006-09-01,0.018500000000000003
2006-10-01,0.0183
2006-11-01,0.0179
2006-12-01,0.0177
2007-01-01,0.0176
2007-02-01,0.0176
2007-03-01,0.0175
2007-04-01,0.0181
2007-05-01,0.0176
2007-06-01,0.0172
2007-07-01,0.0173
2007-08-01,0.0174
2007-09-01,0.0184
2007-10-01,0.018000000000000002
2007-11-01,0.0177
2007-12-01,0.018799999999999997
2008-01-01,0.0187
2008-02-01,0.0203
2008-03-01,0.0207
2008-04-01,0.0215
2008-05-01,0.0208
2008-06-01,0.0204
2008-07-01,0.021400000000000002
2008-08-01,0.0229
2008-09-01,0.0225
2008-10-01,0.023700000000000002
2008-11-01,0.0296
2008-12-01,0.0323
2009-01-01,0.0323
2009-02-01,0.032400000000000005
2009-03-01,0.034300000000000004
2009-04-01,0.036000000000000004
2009-05-01,0.0315
2009-06-01,0.028999999999999998
2009-07-01,0.0276
2009-08-01,0.026699999999999998
2009-09-01,0.0242
2009-10-01,0.0229
2009-11-01,0.0219
2009-12-01,0.021
2010-01-01,0.0202
2010-02-01,0.019799999999999998
2010-03-01,0.0203
2010-04-01,0.019
2010-05-01,0.0183
2010-06-01,0.0195
2010-07-01,0.0203
2010-08-01,0.020499999999999997
2010-09-01,0.020499999999999997
2010-10-01,0.0199
2010-11-01,0.0192
2010-12-01,0.0189
2011-01-01,0.0183
2011-02-01,0.0179
2011-03-01,0.0176
2011-04-01,0.018000000000000002
2011-05-01,0.0178
2011-06-01,0.018000000000000002
2011-07-01,0.0189
2011-08-01,0.018600000000000002
2011-09-01,0.021
2011-10-01,0.0215
2011-11-01,0.0212
2011-12-01,0.0212
2012-01-01,0.0213
2012-02-01,0.0206
2012-03-01,0.02
2012-04-01,0.0197
2012-05-01,0.02
2012-06-01,0.0209
2012-07-01,0.021400000000000002
2012-08-01,0.021099999999999997
2012-09-01,0.0208
2012-10-01,0.020499999999999997
2012-11-01,0.021
2012-12-01,0.022000000000000002
2013-01-01,0.022000000000000002
2013-02-01,0.0213
2013-03-01,0.021
2013-04-01,0.0207
2013-05-01,0.0207
2013-06-01,0.020099999999999996
2013-07-01,0.0206
2013-08-01,0.0202
2013-09-01,0.0204
2013-10-01,0.0204
2013-11-01,0.020099999999999996
2013-12-01,0.0195
2014-01-01,0.0194
2014-02-01,0.0194
2014-03-01,0.0197
2014-04-01,0.0194
2014-05-01,0.0196
2014-06-01,0.0196
2014-07-01,0.0192
2014-08-01,0.0191
2014-09-01,0.0194
2014-10-01,0.019299999999999998
2014-11-01,0.02
2014-12-01,0.0191
2015-01-01,0.0192
2015-02-01,0.0197
2015-03-01,0.0194
2015-04-01,0.0196
2015-05-01,0.0196
2015-06-01,0.0196
2015-07-01,0.0199
2015-08-01,0.020099999999999996
2015-09-01,0.0207
2015-10-01,0.0219
2015-11-01,0.021099999999999997
2015-12-01,0.0207
2016-01-01,0.021099999999999997
2016-02-01,0.0227
2016-03-01,0.023
2016-04-01,0.0217
2016-05-01,0.0212
2016-06-01,0.021400000000000002
2016-07-01,0.0213
2016-08-01,0.0208
2016-09-01,0.0207
2016-10-01,0.0209
2016-11-01,0.021099999999999997
2016-12-01,0.021
2017-01-01,0.0203
2017-02-01,0.0202
2017-03-01,0.019799999999999998
2017-04-01,0.0196
2017-05-01,0.019799999999999998
2017-06-01,0.0196
2017-07-01,0.0194
2017-08-01,0.0194
2017-09-01,0.0195
2017-10-01,0.019299999999999998
2017-11-01,0.0189
2017-12-01,0.018799999999999997
2018-01-01,0.0184
2018-02-01,0.0177
2018-03-01,0.0184
2018-04-01,0.018500000000000003
2018-05-01,0.019
2018-06-01,0.018799999999999997
2018-07-01,0.018500000000000003
2018-08-01,0.0184
2018-09-01,0.0182
2018-10-01,0.018000000000000002
2018-11-01,0.019
2018-12-01,0.0196
2019-01-01,0.0209
2019-02-01,0.0208
2019-03-01,0.019799999999999998
2019-04-01,0.0196
2019-05-01,0.019
2019-06-01,0.0195
2019-07-01,0.0194
2019-08-01,0.018799999999999997
2019-09-01,0.0196
2019-10-01,0.0192
2019-11-01,0.0187
2019-12-01,0.018600000000000002
2020-01-01,0.0183
2020-02-01,0.0179
2020-03-01,0.018000000000000002
2020-04-01,0.0241
2020-05-01,0.021
2020-06-01,0.0195
2020-07-01,0.0191
2020-08-01,0.018500000000000003
2020-09-01,0.0169
2020-10-01,0.0177
2020-11-01,0.0172
2020-12-01,0.0161
2021-01-01,0.0158
2021-02-01,0.0154
2021-03-01,0.0149
2021-04-01,0.014499999999999999
2021-05-01,0.0139
2021-06-01,0.0137
2021-07-01,0.0134
2021-08-01,0.0134
2021-09-01,0.0128
2021-10-01,0.013300000000000001
2021-11-01,0.0128
2021-12-01,0.0131
2022-01-01,0.0129
2022-02-01,0.013300000000000001
2022-03-01,0.013999999999999999
2022-04-01,0.013300000000000001
2022-05-01,0.0143
2022-06-01,0.0151
2022-07-01,0.016200000000000003
2022-08-01,0.0155
2022-09-01,0.0161
2022-10-01,0.017
2022-11-01,0.0169
2022-12-01,0.016
2023-01-01,0.0171
2023-02-01,0.016200000000000003
2023-03-01,0.0169
2023-04-01,0.0172
2023-05-01,0.016399999999999998
2023-06-01,0.016200000000000003
